date,sample_year,season,kPa,TempC,Transect,depths,depth,site,site_id,reserve
18/05/2016,2016,S,491.463,19.567,1,38.50362694,45,Sdot-Yam,,N
18/05/2016,2016,S,491.655,19.567,1,38.52257587,45,Sdot-Yam,,N
18/05/2016,2016,S,491.719,19.567,1,38.52889218,45,Sdot-Yam,,N
18/05/2016,2016,S,491.4,19.567,1,38.49740933,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,491.781,19.472,2,38.5350111,45,Sdot-Yam,,N
18/05/2016,2016,S,492.612,19.472,2,38.61702443,45,Sdot-Yam,,N
18/05/2016,2016,S,492.803,19.472,2,38.63587466,45,Sdot-Yam,,N
18/05/2016,2016,S,493.123,19.472,2,38.66745621,45,Sdot-Yam,,N
18/05/2016,2016,S,492.867,19.472,2,38.64219097,45,Sdot-Yam,,N
18/05/2016,2016,S,492.739,19.472,2,38.62955835,45,Sdot-Yam,,N
18/05/2016,2016,S,492.675,19.472,2,38.62324204,45,Sdot-Yam,,N
18/05/2016,2016,S,492.42,19.472,2,38.5980755,45,Sdot-Yam,,N
18/05/2016,2016,S,492.1,19.472,2,38.56649396,45,Sdot-Yam,,N
18/05/2016,2016,S,491.908,19.472,2,38.54754503,45,Sdot-Yam,,N
18/05/2016,2016,S,492.036,19.472,2,38.56017765,45,Sdot-Yam,,N
18/05/2016,2016,S,491.908,19.472,2,38.54754503,45,Sdot-Yam,,N
18/05/2016,2016,S,491.908,19.472,2,38.54754503,45,Sdot-Yam,,N
18/05/2016,2016,S,492.036,19.472,2,38.56017765,45,Sdot-Yam,,N
18/05/2016,2016,S,491.845,19.472,2,38.54132741,45,Sdot-Yam,,N
18/05/2016,2016,S,491.014,19.472,2,38.45931409,45,Sdot-Yam,,N
18/05/2016,2016,S,490.311,19.472,2,38.38993338,45,Sdot-Yam,,N
18/05/2016,2016,S,489.224,19.472,2,38.28265482,45,Sdot-Yam,,N
18/05/2016,2016,S,489.224,19.472,2,38.28265482,45,Sdot-Yam,,N
18/05/2016,2016,S,489.032,19.472,2,38.2637059,45,Sdot-Yam,,N
18/05/2016,2016,S,489.48,19.472,2,38.30792006,45,Sdot-Yam,,N
18/05/2016,2016,S,489.863,19.472,2,38.34571922,45,Sdot-Yam,,N
18/05/2016,2016,S,490.566,19.472,2,38.41509993,45,Sdot-Yam,,N
18/05/2016,2016,S,491.397,19.472,2,38.49711325,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,491.845,19.472,2,38.54132741,45,Sdot-Yam,,N
18/05/2016,2016,S,491.972,19.472,2,38.55386134,45,Sdot-Yam,,N
18/05/2016,2016,S,492.164,19.472,2,38.57281026,45,Sdot-Yam,,N
18/05/2016,2016,S,492.1,19.472,2,38.56649396,45,Sdot-Yam,,N
18/05/2016,2016,S,492.612,19.472,2,38.61702443,45,Sdot-Yam,,N
18/05/2016,2016,S,492.356,19.472,2,38.59175919,45,Sdot-Yam,,N
18/05/2016,2016,S,492.164,19.472,2,38.57281026,45,Sdot-Yam,,N
18/05/2016,2016,S,492.164,19.472,2,38.57281026,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,492.036,19.472,2,38.56017765,45,Sdot-Yam,,N
18/05/2016,2016,S,491.908,19.472,2,38.54754503,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,491.078,19.472,2,38.4656304,45,Sdot-Yam,,N
18/05/2016,2016,S,491.781,19.472,2,38.5350111,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,491.205,19.472,2,38.47816432,45,Sdot-Yam,,N
18/05/2016,2016,S,491.269,19.472,2,38.48448063,45,Sdot-Yam,,N
18/05/2016,2016,S,491.589,19.472,2,38.51606218,45,Sdot-Yam,,N
18/05/2016,2016,S,491.397,19.472,2,38.49711325,45,Sdot-Yam,,N
18/05/2016,2016,S,491.205,19.472,2,38.47816432,45,Sdot-Yam,,N
18/05/2016,2016,S,491.589,19.472,2,38.51606218,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,491.205,19.472,2,38.47816432,45,Sdot-Yam,,N
18/05/2016,2016,S,490.758,19.472,2,38.43404885,45,Sdot-Yam,,N
18/05/2016,2016,S,490.63,19.472,2,38.42141623,45,Sdot-Yam,,N
18/05/2016,2016,S,490.886,19.472,2,38.44668147,45,Sdot-Yam,,N
18/05/2016,2016,S,491.014,19.472,2,38.45931409,45,Sdot-Yam,,N
18/05/2016,2016,S,490.886,19.472,2,38.44668147,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,491.014,19.472,2,38.45931409,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,491.333,19.472,2,38.49079694,45,Sdot-Yam,,N
18/05/2016,2016,S,491.014,19.472,2,38.45931409,45,Sdot-Yam,,N
18/05/2016,2016,S,490.247,19.472,2,38.38361707,45,Sdot-Yam,,N
18/05/2016,2016,S,490.822,19.472,2,38.44036516,45,Sdot-Yam,,N
18/05/2016,2016,S,490.886,19.472,2,38.44668147,45,Sdot-Yam,,N
18/05/2016,2016,S,490.694,19.472,2,38.42773254,45,Sdot-Yam,,N
18/05/2016,2016,S,491.269,19.472,2,38.48448063,45,Sdot-Yam,,N
18/05/2016,2016,S,491.269,19.472,2,38.48448063,45,Sdot-Yam,,N
18/05/2016,2016,S,491.205,19.472,2,38.47816432,45,Sdot-Yam,,N
18/05/2016,2016,S,490.95,19.472,2,38.45299778,45,Sdot-Yam,,N
18/05/2016,2016,S,491.333,19.472,2,38.49079694,45,Sdot-Yam,,N
18/05/2016,2016,S,491.525,19.472,2,38.50974587,45,Sdot-Yam,,N
18/05/2016,2016,S,491.525,19.472,2,38.50974587,45,Sdot-Yam,,N
18/05/2016,2016,S,491.461,19.472,2,38.50342956,45,Sdot-Yam,,N
18/05/2016,2016,S,490.694,19.472,2,38.42773254,45,Sdot-Yam,,N
18/05/2016,2016,S,490.694,19.472,2,38.42773254,45,Sdot-Yam,,N
18/05/2016,2016,S,491.525,19.472,2,38.50974587,45,Sdot-Yam,,N
18/05/2016,2016,S,491.397,19.472,2,38.49711325,45,Sdot-Yam,,N
18/05/2016,2016,S,490.822,19.472,2,38.44036516,45,Sdot-Yam,,N
18/05/2016,2016,S,491.205,19.472,2,38.47816432,45,Sdot-Yam,,N
18/05/2016,2016,S,490.758,19.472,2,38.43404885,45,Sdot-Yam,,N
18/05/2016,2016,S,489.991,19.472,2,38.35835184,45,Sdot-Yam,,N
18/05/2016,2016,S,490.055,19.472,2,38.36466815,45,Sdot-Yam,,N
18/05/2016,2016,S,490.183,19.472,2,38.37730076,45,Sdot-Yam,,N
18/05/2016,2016,S,489.927,19.472,2,38.35203553,45,Sdot-Yam,,N
18/05/2016,2016,S,490.63,19.472,2,38.42141623,45,Sdot-Yam,,N
18/05/2016,2016,S,490.63,19.472,2,38.42141623,45,Sdot-Yam,,N
18/05/2016,2016,S,490.247,19.472,2,38.38361707,45,Sdot-Yam,,N
18/05/2016,2016,S,489.735,19.472,2,38.3330866,45,Sdot-Yam,,N
18/05/2016,2016,S,490.438,19.472,2,38.40246731,45,Sdot-Yam,,N
18/05/2016,2016,S,490.502,19.472,2,38.40878362,45,Sdot-Yam,,N
18/05/2016,2016,S,490.374,19.472,2,38.396151,45,Sdot-Yam,,N
18/05/2016,2016,S,490.374,19.472,2,38.396151,45,Sdot-Yam,,N
18/05/2016,2016,S,490.374,19.472,2,38.396151,45,Sdot-Yam,,N
18/05/2016,2016,S,489.671,19.472,2,38.32677029,45,Sdot-Yam,,N
18/05/2016,2016,S,490.95,19.472,2,38.45299778,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,492.42,19.472,2,38.5980755,45,Sdot-Yam,,N
18/05/2016,2016,S,492.356,19.472,2,38.59175919,45,Sdot-Yam,,N
18/05/2016,2016,S,491.908,19.472,2,38.54754503,45,Sdot-Yam,,N
18/05/2016,2016,S,491.717,19.472,2,38.52869479,45,Sdot-Yam,,N
18/05/2016,2016,S,492.1,19.472,2,38.56649396,45,Sdot-Yam,,N
18/05/2016,2016,S,492.036,19.472,2,38.56017765,45,Sdot-Yam,,N
18/05/2016,2016,S,492.1,19.472,2,38.56649396,45,Sdot-Yam,,N
18/05/2016,2016,S,491.972,19.472,2,38.55386134,45,Sdot-Yam,,N
18/05/2016,2016,S,491.781,19.472,2,38.5350111,45,Sdot-Yam,,N
18/05/2016,2016,S,477.973,19.472,3,37.17226746,45,Sdot-Yam,,N
18/05/2016,2016,S,476.119,19.472,3,36.98929188,45,Sdot-Yam,,N
18/05/2016,2016,S,475.032,19.472,3,36.88201332,45,Sdot-Yam,,N
18/05/2016,2016,S,475.288,19.472,3,36.90727856,45,Sdot-Yam,,N
18/05/2016,2016,S,474.457,19.472,3,36.82526524,45,Sdot-Yam,,N
18/05/2016,2016,S,474.265,19.472,3,36.80631631,45,Sdot-Yam,,N
18/05/2016,2016,S,474.649,19.472,3,36.84421416,45,Sdot-Yam,,N
18/05/2016,2016,S,475.672,19.472,3,36.94517641,45,Sdot-Yam,,N
18/05/2016,2016,S,475.735,19.472,3,36.95139403,45,Sdot-Yam,,N
18/05/2016,2016,S,475.863,19.472,3,36.96402665,45,Sdot-Yam,,N
18/05/2016,2016,S,476.119,19.472,3,36.98929188,45,Sdot-Yam,,N
18/05/2016,2016,S,476.758,19.472,3,37.05235628,45,Sdot-Yam,,N
18/05/2016,2016,S,477.334,19.472,3,37.10920306,45,Sdot-Yam,,N
18/05/2016,2016,S,478.293,19.472,3,37.203849,45,Sdot-Yam,,N
18/05/2016,2016,S,479.188,19.472,3,37.29217863,45,Sdot-Yam,,N
18/05/2016,2016,S,479.508,19.472,3,37.32376018,45,Sdot-Yam,,N
18/05/2016,2016,S,479.635,19.472,3,37.3362941,45,Sdot-Yam,,N
18/05/2016,2016,S,479.635,19.472,3,37.3362941,45,Sdot-Yam,,N
18/05/2016,2016,S,480.019,19.472,3,37.37419196,45,Sdot-Yam,,N
18/05/2016,2016,S,479.827,19.472,3,37.35524303,45,Sdot-Yam,,N
18/05/2016,2016,S,479.571,19.472,3,37.32997779,45,Sdot-Yam,,N
18/05/2016,2016,S,480.083,19.472,3,37.38050827,45,Sdot-Yam,,N
18/05/2016,2016,S,480.594,19.472,3,37.43094004,45,Sdot-Yam,,N
18/05/2016,2016,S,480.85,19.472,3,37.45620528,45,Sdot-Yam,,N
18/05/2016,2016,S,480.211,19.472,3,37.39314088,45,Sdot-Yam,,N
18/05/2016,2016,S,480.147,19.472,3,37.38682457,45,Sdot-Yam,,N
18/05/2016,2016,S,480.978,19.472,3,37.4688379,45,Sdot-Yam,,N
18/05/2016,2016,S,481.681,19.472,3,37.5382186,45,Sdot-Yam,,N
18/05/2016,2016,S,482.193,19.472,3,37.58874907,45,Sdot-Yam,,N
18/05/2016,2016,S,481.617,19.472,3,37.53190229,45,Sdot-Yam,,N
18/05/2016,2016,S,481.489,19.472,3,37.51926968,45,Sdot-Yam,,N
18/05/2016,2016,S,481.361,19.472,3,37.50663706,45,Sdot-Yam,,N
18/05/2016,2016,S,481.681,19.472,3,37.5382186,45,Sdot-Yam,,N
18/05/2016,2016,S,482.32,19.472,3,37.601283,45,Sdot-Yam,,N
18/05/2016,2016,S,483.663,19.472,3,37.73382679,45,Sdot-Yam,,N
18/05/2016,2016,S,483.727,19.472,3,37.7401431,45,Sdot-Yam,,N
18/05/2016,2016,S,483.471,19.472,3,37.71487787,45,Sdot-Yam,,N
18/05/2016,2016,S,483.471,19.472,3,37.71487787,45,Sdot-Yam,,N
18/05/2016,2016,S,484.046,19.472,3,37.77162596,45,Sdot-Yam,,N
18/05/2016,2016,S,484.238,19.472,3,37.79057488,45,Sdot-Yam,,N
18/05/2016,2016,S,483.791,19.472,3,37.74645941,45,Sdot-Yam,,N
18/05/2016,2016,S,483.727,19.472,3,37.7401431,45,Sdot-Yam,,N
18/05/2016,2016,S,483.982,19.472,3,37.76530965,45,Sdot-Yam,,N
18/05/2016,2016,S,484.494,19.472,3,37.81584012,45,Sdot-Yam,,N
18/05/2016,2016,S,484.494,19.472,3,37.81584012,45,Sdot-Yam,,N
18/05/2016,2016,S,484.686,19.472,3,37.83478905,45,Sdot-Yam,,N
18/05/2016,2016,S,484.813,19.472,3,37.84732297,45,Sdot-Yam,,N
18/05/2016,2016,S,485.069,19.472,3,37.87258821,45,Sdot-Yam,,N
18/05/2016,2016,S,485.133,19.472,3,37.87890452,45,Sdot-Yam,,N
18/05/2016,2016,S,485.005,19.472,3,37.8662719,45,Sdot-Yam,,N
18/05/2016,2016,S,485.261,19.472,3,37.89153713,45,Sdot-Yam,,N
18/05/2016,2016,S,485.453,19.472,3,37.91048606,45,Sdot-Yam,,N
18/05/2016,2016,S,485.581,19.472,3,37.92311868,45,Sdot-Yam,,N
18/05/2016,2016,S,485.836,19.472,3,37.94828522,45,Sdot-Yam,,N
