date,sample_year,season, kPa ,TempC,Transect,depths,depth,site,site_id,reserve
20/04/2017,2017,Spring,350.202,18.521,1,24.8877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.266,18.521,1,24.8941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.266,18.521,1,24.8941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.202,18.521,1,24.8877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.843,18.521,1,24.9518,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.868,18.521,1,25.0543,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.701,18.521,1,25.1376,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.765,18.521,1,25.144,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.893,18.521,1,25.1568,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.829,18.521,1,25.1504,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.74,18.521,1,25.0415,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.715,18.521,1,24.939,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.946,18.521,1,24.8621,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.818,18.521,1,24.8493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.92,18.521,1,24.7595,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.792,18.521,1,24.7467,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.344,18.521,1,24.7019,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.984,18.521,1,24.7659,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.305,18.521,1,24.798,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.28,18.521,1,24.6955,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,346.485,18.521,1,24.516,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,347.318,18.521,1,24.5993,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,346.806,18.521,1,24.5481,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,346.613,18.521,1,24.5288,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,347.382,18.521,1,24.6057,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,347.511,18.521,1,24.6186,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.408,18.521,1,24.7083,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.497,18.521,1,24.8172,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.689,18.521,1,24.8364,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.818,18.521,1,24.8493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.33,18.521,1,24.9005,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.753,18.521,1,24.8428,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.227,18.521,1,24.9902,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,353.15,18.521,1,25.1825,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.893,18.521,1,25.1568,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,353.15,18.521,1,25.1825,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,354.047,18.521,1,25.2722,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,355.585,18.521,1,25.426,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,355.969,18.521,1,25.4644,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,355.905,18.521,1,25.458,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.287,18.521,2,27.7962,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.351,18.521,2,27.8026,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,378.647,18.521,2,27.7322,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,378.582,18.426,2,27.7257,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.095,18.521,2,27.777,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.799,18.426,2,27.8474,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.248,18.521,2,27.8923,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.376,18.521,2,27.9051,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.12,18.521,2,27.8795,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.735,18.521,2,27.841,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.799,18.521,2,27.8474,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.992,18.521,2,27.8667,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.568,18.521,2,27.9243,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.376,18.521,2,27.9051,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.247,18.426,2,27.8922,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.696,18.521,2,27.9371,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.08,18.521,2,27.9755,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.208,18.521,2,27.9883,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.401,18.521,2,28.0076,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.952,18.521,2,27.9627,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.721,18.521,2,28.0396,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,382.425,18.521,2,28.11,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,382.425,18.521,2,28.11,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,382.937,18.426,2,28.1612,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,383.706,18.521,2,28.2381,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,383.322,18.521,2,28.1997,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,382.681,18.426,2,28.1356,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,382.297,18.521,2,28.0972,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.912,18.426,2,28.0587,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.72,18.426,2,28.0395,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.912,18.426,2,28.0587,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.72,18.426,2,28.0395,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.465,18.521,2,28.014,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.464,18.426,2,28.0139,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,381.016,18.426,2,27.9691,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,380.184,18.521,2,27.8859,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.735,18.521,2,27.841,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.158,18.426,2,27.7833,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,379.094,18.426,2,27.7769,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,378.519,18.521,2,27.7194,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,378.006,18.521,2,27.6681,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,377.75,18.521,2,27.6425,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,377.814,18.521,2,27.6489,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,377.813,18.426,2,27.6488,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,377.045,18.521,2,27.572,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.532,18.426,2,27.5207,25,Achziv,Achziv25,R
