Site,Year,Month,Day,Hour,Av. Temperature [C˚],Av. Fluorescence ~[mg/m3],Av. Turbidity [NTU]
Hadera,2022,3,30,9,16.73,0.58,0.81
Hadera,2022,3,30,10,16.73,0.6,0.91
Hadera,2022,3,30,11,16.79,0.56,0.98
Hadera,2022,3,30,12,16.92,0.51,0.83
Hadera,2022,3,30,13,16.97,0.58,0.99
Hadera,2022,3,30,14,16.95,0.62,0.94
Hadera,2022,3,30,15,16.95,0.68,0.97
Hadera,2022,3,30,16,16.96,0.77,1.01
Hadera,2022,3,30,17,16.93,0.78,1.16
Hadera,2022,3,30,18,16.93,0.74,1.25
Hadera,2022,3,30,19,16.95,0.75,1.3
Hadera,2022,3,30,20,16.83,0.77,1.21
Hadera,2022,3,30,21,16.72,0.81,0.98
Hadera,2022,3,30,22,16.71,0.79,0.79
Hadera,2022,3,30,23,16.7,0.79,1.26
Hadera,2022,3,31,0,16.69,0.81,1.16
Hadera,2022,3,31,1,16.69,0.82,1.32
Hadera,2022,3,31,2,16.7,0.77,1.16
Hadera,2022,3,31,3,16.7,0.72,1.4
Hadera,2022,3,31,4,16.69,0.6,1.54
Hadera,2022,3,31,5,16.71,0.56,1.36
Hadera,2022,3,31,6,16.81,0.55,1.35
Hadera,2022,3,31,7,16.89,0.54,1.43
Hadera,2022,3,31,8,16.93,0.51,0.73
Hadera,2022,3,31,9,16.96,0.5,0.91
Hadera,2022,3,31,10,17,0.68,0.97
Hadera,2022,3,31,11,17.04,0.74,0.72
Hadera,2022,3,31,12,17.06,0.86,1
Hadera,2022,3,31,13,17.06,0.92,1.38
Hadera,2022,3,31,14,17.03,1.05,1.61
Hadera,2022,3,31,15,17.02,1.16,1.56
Hadera,2022,3,31,16,17.02,1.37,1.48
Hadera,2022,3,31,17,16.96,1.11,1.33
Hadera,2022,3,31,18,16.93,0.95,0.99
Hadera,2022,3,31,19,16.87,0.91,0.9
Hadera,2022,3,31,20,16.82,0.7,0.92
Hadera,2022,3,31,21,16.71,0.7,0.86
Hadera,2022,3,31,22,16.72,0.66,1.17
Hadera,2022,3,31,23,16.76,0.61,0.66
Hadera,2022,4,1,0,16.75,0.56,0.69
Hadera,2022,4,1,1,16.96,0.59,0.72
Hadera,2022,4,1,2,16.96,0.5,0.62
Hadera,2022,4,1,3,16.9,0.48,0.62
Hadera,2022,4,1,4,16.83,0.49,0.83
Hadera,2022,4,1,5,16.75,0.47,0.69
Hadera,2022,4,1,6,16.74,0.46,0.53
Hadera,2022,4,1,7,16.77,0.4,0.51
Hadera,2022,4,1,8,16.74,0.43,0.48
Hadera,2022,4,1,9,16.71,0.4,0.47
Hadera,2022,4,1,10,16.73,0.4,0.45
Hadera,2022,4,1,11,16.74,0.4,0.47
Hadera,2022,4,1,12,16.75,0.4,0.47
Hadera,2022,4,1,13,16.75,0.41,0.48
Hadera,2022,4,1,14,16.75,0.43,0.5
Hadera,2022,4,1,15,16.75,0.51,0.53
Hadera,2022,4,1,16,16.75,0.54,0.51
Hadera,2022,4,1,17,16.77,0.52,0.65
Hadera,2022,4,1,18,16.77,0.49,0.65
Hadera,2022,4,1,19,16.77,0.46,0.53
Hadera,2022,4,1,20,16.77,0.43,0.54
Hadera,2022,4,1,21,16.75,0.46,0.47
Hadera,2022,4,1,22,16.76,0.37,0.6
Hadera,2022,4,1,23,16.83,0.43,0.61
Hadera,2022,4,2,0,16.81,0.33,0.4
Hadera,2022,4,2,1,16.79,0.31,0.4
Hadera,2022,4,2,2,16.81,0.31,0.43
Hadera,2022,4,2,3,16.78,0.31,0.41
Hadera,2022,4,2,4,16.77,0.3,0.41
Hadera,2022,4,2,5,16.77,0.3,0.38
Hadera,2022,4,2,6,16.76,0.32,0.42
Hadera,2022,4,2,7,16.75,0.39,0.44
Hadera,2022,4,2,8,16.83,0.34,0.44
Hadera,2022,4,2,9,16.9,0.4,0.51
Hadera,2022,4,2,10,16.78,0.52,0.46
Hadera,2022,4,2,11,16.73,0.58,0.57
Hadera,2022,4,2,12,16.76,0.58,0.67
Hadera,2022,4,2,13,16.79,0.55,0.47
Hadera,2022,4,2,14,16.78,0.62,0.5
Hadera,2022,4,2,15,16.78,0.72,0.48
Hadera,2022,4,2,16,16.75,0.86,0.51
Hadera,2022,4,2,17,16.75,0.83,0.53
Hadera,2022,4,2,18,16.77,0.74,0.52
Hadera,2022,4,2,19,16.84,0.61,0.57
Hadera,2022,4,2,20,16.83,0.72,0.52
Hadera,2022,4,2,21,16.81,0.73,0.54
Hadera,2022,4,2,22,16.78,0.73,0.54
Hadera,2022,4,2,23,16.8,0.62,0.52
Hadera,2022,4,3,0,16.82,0.6,0.48
Hadera,2022,4,3,1,16.84,0.61,0.54
Hadera,2022,4,3,2,16.77,0.62,0.53
Hadera,2022,4,3,3,16.78,0.59,0.46
Hadera,2022,4,3,4,16.78,0.53,0.47
Hadera,2022,4,3,5,16.74,0.5,0.5
Hadera,2022,4,3,6,16.73,0.52,0.51
Hadera,2022,4,3,7,16.73,0.51,0.53
Hadera,2022,4,3,8,16.74,0.5,0.54
Hadera,2022,4,3,9,16.74,0.51,0.56
Hadera,2022,4,3,10,16.75,0.56,0.51
Hadera,2022,4,3,11,16.75,0.58,0.65
Hadera,2022,4,3,12,16.76,0.63,0.59
Hadera,2022,4,3,13,16.76,0.71,0.58
Hadera,2022,4,3,14,16.77,0.73,0.6
Hadera,2022,4,3,15,16.77,0.81,0.6
Hadera,2022,4,3,16,16.78,0.9,0.74
Hadera,2022,4,3,17,16.79,0.84,0.63
Hadera,2022,4,3,18,16.8,0.8,0.64
Hadera,2022,4,3,19,16.8,0.79,0.68
Hadera,2022,4,3,20,16.8,0.8,0.62
Hadera,2022,4,3,21,16.81,0.84,0.68
Hadera,2022,4,3,22,16.8,0.91,0.73
Hadera,2022,4,3,23,16.79,0.9,0.73
Hadera,2022,4,4,0,16.79,0.84,0.71
Hadera,2022,4,4,1,16.8,0.84,0.66
Hadera,2022,4,4,2,16.8,0.78,0.73
Hadera,2022,4,4,3,16.8,0.71,0.62
Hadera,2022,4,4,4,16.78,0.59,0.7
Hadera,2022,4,4,5,16.79,0.59,0.62
Hadera,2022,4,4,6,16.79,0.52,0.56
Hadera,2022,4,4,7,16.8,0.48,0.55
Hadera,2022,4,4,8,16.81,0.46,0.57
Hadera,2022,4,4,9,16.82,0.46,0.51
Hadera,2022,4,4,10,16.83,0.48,0.51
Hadera,2022,4,4,11,16.84,0.51,0.55
Hadera,2022,4,4,12,16.85,0.55,0.54
Hadera,2022,4,4,13,16.86,0.57,0.55
Hadera,2022,4,4,14,16.87,0.6,0.55
Hadera,2022,4,4,15,16.86,0.59,0.52
Hadera,2022,4,4,16,16.87,0.66,0.59
Hadera,2022,4,4,17,16.89,0.71,0.52
Hadera,2022,4,4,18,16.89,0.69,0.54
Hadera,2022,4,4,19,16.87,0.66,0.56
Hadera,2022,4,4,20,16.88,0.61,0.53
Hadera,2022,4,4,21,16.86,0.51,0.54
Hadera,2022,4,4,22,16.86,0.49,0.5
Hadera,2022,4,4,23,16.86,0.42,0.51
Hadera,2022,4,5,0,16.85,0.41,0.49
Hadera,2022,4,5,1,16.85,0.39,0.45
Hadera,2022,4,5,2,16.85,0.36,0.49
Hadera,2022,4,5,3,16.85,0.36,0.76
Hadera,2022,4,5,4,16.85,0.36,0.43
Hadera,2022,4,5,5,16.86,0.34,0.44
Hadera,2022,4,5,6,16.86,0.35,0.42
Hadera,2022,4,5,7,16.88,0.36,0.42
Hadera,2022,4,5,8,16.88,0.33,0.43
Hadera,2022,4,5,9,16.88,0.34,0.44
Hadera,2022,4,5,10,16.89,0.37,0.42
Hadera,2022,4,5,11,16.9,0.38,0.41
Hadera,2022,4,5,12,16.92,0.4,0.43
Hadera,2022,4,5,13,16.93,0.41,0.46
Hadera,2022,4,5,14,16.94,0.45,0.45
Hadera,2022,4,5,15,16.96,0.53,0.46
Hadera,2022,4,5,16,16.96,0.62,0.45
Hadera,2022,4,5,17,17.04,0.65,0.48
Hadera,2022,4,5,18,17.21,0.58,0.47
Hadera,2022,4,5,19,17.23,0.53,0.47
Hadera,2022,4,5,20,17.24,0.61,0.61
Hadera,2022,4,5,21,17.14,0.65,0.4
Hadera,2022,4,5,22,17.04,0.65,0.45
Hadera,2022,4,5,23,16.97,0.61,0.41
Hadera,2022,4,6,0,16.95,0.61,0.42
Hadera,2022,4,6,1,16.94,0.6,0.53
Hadera,2022,4,6,2,16.95,0.61,0.46
Hadera,2022,4,6,3,16.98,0.62,0.46
Hadera,2022,4,6,4,17.09,0.54,0.63
Hadera,2022,4,6,5,17.05,0.51,0.45
Hadera,2022,4,6,6,17.05,0.56,0.48
Hadera,2022,4,6,7,17.14,0.68,0.54
Hadera,2022,4,6,8,17.62,0.61,0.53
Hadera,2022,4,6,9,17.83,0.5,0.53
Hadera,2022,4,6,10,17.83,0.62,0.54
Hadera,2022,4,6,11,17.57,0.57,0.5
Hadera,2022,4,6,12,17.62,0.7,0.49
Hadera,2022,4,6,13,17.85,0.81,0.52
Hadera,2022,4,6,14,17.83,0.92,0.5
Hadera,2022,4,6,15,17.77,0.9,0.49
Hadera,2022,4,6,16,17.86,0.88,0.5
Hadera,2022,4,6,17,17.87,0.91,0.52
Hadera,2022,4,6,18,17.97,1.05,0.49
Hadera,2022,4,6,19,18.12,0.97,0.5
Hadera,2022,4,6,20,17.91,1.05,0.48
Hadera,2022,4,6,21,17.85,1.06,1.22
Hadera,2022,4,6,22,17.87,0.93,0.55
Hadera,2022,4,6,23,17.85,0.79,0.48
Hadera,2022,4,7,0,18.02,0.71,0.94
Hadera,2022,4,7,1,18.07,0.64,0.48
Hadera,2022,4,7,2,17.85,0.61,0.93
Hadera,2022,4,7,3,18.01,0.6,0.84
Hadera,2022,4,7,4,18,0.55,0.47
Hadera,2022,4,7,5,17.99,0.52,0.47
Hadera,2022,4,7,6,17.99,0.47,0.56
Hadera,2022,4,7,7,18,0.39,0.43
Hadera,2022,4,7,8,18,0.36,0.45
Hadera,2022,4,7,9,18,0.32,0.43
Hadera,2022,4,7,10,18.01,0.33,0.43
Hadera,2022,4,7,11,18.04,0.37,0.43
Hadera,2022,4,7,12,18.04,0.35,0.42
Hadera,2022,4,7,13,18.02,0.39,0.43
Hadera,2022,4,7,14,18.05,0.35,0.44
Hadera,2022,4,7,15,18.04,0.38,0.44
Hadera,2022,4,7,16,18.05,0.37,0.46
Hadera,2022,4,7,17,18.05,0.33,0.46
Hadera,2022,4,7,18,18.1,0.3,0.44
Hadera,2022,4,7,19,18.09,0.29,0.42
Hadera,2022,4,7,20,18.14,0.28,0.42
Hadera,2022,4,7,21,18.11,0.27,0.42
Hadera,2022,4,7,22,18.13,0.25,0.43
Hadera,2022,4,7,23,18.24,0.27,0.43
Hadera,2022,4,8,0,18.24,0.24,0.4
Hadera,2022,4,8,1,18.25,0.21,0.4
Hadera,2022,4,8,2,18.21,0.21,0.42
Hadera,2022,4,8,3,18.22,0.21,0.39
Hadera,2022,4,8,4,18.17,0.19,0.49
Hadera,2022,4,8,5,18.14,0.21,0.39
Hadera,2022,4,8,6,18.12,0.21,0.39
Hadera,2022,4,8,7,18.12,0.21,0.39
Hadera,2022,4,8,8,18.18,0.21,0.39
Hadera,2022,4,8,9,18.21,0.21,0.4
Hadera,2022,4,8,10,18.26,0.21,0.4
Hadera,2022,4,8,11,18.32,0.23,0.4
Hadera,2022,4,8,12,18.38,0.26,0.43
Hadera,2022,4,8,13,18.37,0.26,0.42
Hadera,2022,4,8,14,18.36,0.26,0.49
Hadera,2022,4,8,15,18.38,0.28,0.51
Hadera,2022,4,8,16,18.38,0.29,0.51
Hadera,2022,4,8,17,18.38,0.29,0.54
Hadera,2022,4,8,18,18.4,0.31,0.43
Hadera,2022,4,8,19,18.43,0.32,0.43
Hadera,2022,4,8,20,18.36,0.29,0.42
Hadera,2022,4,8,21,18.31,0.27,0.55
Hadera,2022,4,8,22,18.32,0.26,0.47
Hadera,2022,4,8,23,18.32,1.03,6.49
Hadera,2022,4,9,0,18.02,0.52,1.75
Hadera,2022,4,9,1,18.15,0.54,0.91
Hadera,2022,4,9,2,18.33,0.29,0.91
Hadera,2022,4,9,3,18.36,0.31,0.88
Hadera,2022,4,9,4,18.42,0.77,2.79
Hadera,2022,4,9,5,18.39,0.39,5.57
Hadera,2022,4,9,6,18.33,0.29,0.86
Hadera,2022,4,9,7,18.14,0.26,1.06
Hadera,2022,4,9,8,18.15,0.36,5.36
Hadera,2022,4,9,9,18.16,0.41,2.27
Hadera,2022,4,9,10,18.2,0.33,1.57
Hadera,2022,4,9,11,18.31,0.37,1.9
Hadera,2022,4,9,12,18.58,0.36,1.57
Hadera,2022,4,9,13,18.54,0.29,2.49
Hadera,2022,4,9,14,18.49,0.23,0.81
Hadera,2022,4,9,15,18.45,0.19,0.54
Hadera,2022,4,9,16,18.41,0.82,4.36
Hadera,2022,4,9,17,18.49,0.24,0.3
Hadera,2022,4,9,18,18.49,0.26,0.35
Hadera,2022,4,9,19,18.41,0.29,0.8
Hadera,2022,4,9,20,18.35,0.23,0.34
Hadera,2022,4,9,21,18.24,0.16,1.45
Hadera,2022,4,9,22,18.22,0.15,0.49
Hadera,2022,4,9,23,18.29,0.22,0.85
Hadera,2022,4,10,0,18.48,0.22,0.85
Hadera,2022,4,10,1,18.5,0.19,0.73
Hadera,2022,4,10,2,18.57,0.24,0.72
Hadera,2022,4,10,3,18.8,0.4,0.38
Hadera,2022,4,10,4,18.84,0.44,0.44
Hadera,2022,4,10,5,18.8,0.4,0.43
Hadera,2022,4,10,6,18.77,0.37,0.37
Hadera,2022,4,10,7,18.74,0.34,0.4
Hadera,2022,4,10,8,18.68,0.25,0.31
Hadera,2022,4,10,9,18.58,0.19,0.31
Hadera,2022,4,10,10,18.4,0.11,0.29
Hadera,2022,4,10,11,18.35,0.1,0.26
Hadera,2022,4,10,12,18.35,0.14,0.28
Hadera,2022,4,10,13,18.34,0.26,0.44
Hadera,2022,4,10,14,18.39,0.24,0.47
Hadera,2022,4,10,15,18.33,0.14,0.34
Hadera,2022,4,10,16,18.3,0.17,0.44
Hadera,2022,4,10,17,18.28,0.17,0.82
Hadera,2022,4,10,18,18.29,0.21,0.53
Hadera,2022,4,10,19,18.33,0.23,0.89
Hadera,2022,4,10,20,18.3,0.19,1.13
Hadera,2022,4,10,21,18.32,0.2,0.28
Hadera,2022,4,10,22,18.17,0.46,0.59
Hadera,2022,4,10,23,17.72,0.34,0.55
Hadera,2022,4,11,0,17.91,0.43,0.62
Hadera,2022,4,11,1,17.93,0.74,0.97
Hadera,2022,4,11,2,17.79,0.39,0.95
Hadera,2022,4,11,3,17.8,0.24,0.79
Hadera,2022,4,11,4,17.71,0.26,0.99
Hadera,2022,4,11,5,17.85,1.04,4.15
Hadera,2022,4,11,6,17.96,0.21,0.43
Hadera,2022,4,11,7,18.18,0.14,0.4
Hadera,2022,4,11,8,18.29,0.17,0.36
Hadera,2022,4,11,9,18.62,0.22,0.51
Hadera,2022,4,11,10,18.56,0.09,0.24
Hadera,2022,4,11,11,18.6,0.09,0.18
Hadera,2022,4,11,12,18.6,0.14,0.21
Hadera,2022,4,11,13,18.6,0.18,0.23
Hadera,2022,4,11,14,18.55,0.64,1.49
Hadera,2022,4,11,15,18.49,0.48,0.47
Hadera,2022,4,11,16,18.41,0.27,0.75
Hadera,2022,4,11,17,18.42,0.13,0.27
Hadera,2022,4,11,18,18.44,1.32,2.76
Hadera,2022,4,11,19,18.62,0.77,1.67
Hadera,2022,4,11,20,18.71,0.21,0.27
Hadera,2022,4,11,21,18.31,0.71,1.23
Hadera,2022,4,11,22,18.18,0.34,1.11
Hadera,2022,4,11,23,18.51,0.31,0.56
Hadera,2022,4,12,0,18.74,0.37,0.66
Hadera,2022,4,12,1,18.7,1.06,1.55
Hadera,2022,4,12,2,18.67,1.1,5.48
Hadera,2022,4,12,3,18.65,0.78,2.57
Hadera,2022,4,12,4,18.62,1.33,4.25
Hadera,2022,4,12,5,18.59,0.8,5.99
Hadera,2022,4,12,6,18.56,1.48,5.24
Hadera,2022,4,12,7,18.58,0.49,0.91
Hadera,2022,4,12,8,18.6,0.66,3.59
Hadera,2022,4,12,9,18.59,1.02,3.92
Hadera,2022,4,12,10,18.58,1.9,3.99
Hadera,2022,4,12,11,18.57,1.04,3.41
Hadera,2022,4,12,12,18.58,0.55,1.78
Hadera,2022,4,12,13,18.54,0.75,3.36
Hadera,2022,4,12,14,18.6,0.81,5.35
Hadera,2022,4,12,15,18.6,0.35,2.34
Hadera,2022,4,12,16,18.54,0.61,8.59
Hadera,2022,4,12,17,18.5,1.08,4.24
Hadera,2022,4,12,18,18.46,1.23,9.85
Hadera,2022,4,12,19,18.48,1.07,9.62
Hadera,2022,4,12,20,18.41,0.61,4.74
Hadera,2022,4,12,21,18.41,0.99,3.53
Hadera,2022,4,12,22,18.28,0.69,6.16
Hadera,2022,4,12,23,18.11,1.15,5.17
Hadera,2022,4,13,0,17.77,1.15,15.96
Hadera,2022,4,13,1,17.76,0.72,1.26
Hadera,2022,4,13,2,17.92,1.24,5.23
Hadera,2022,4,13,3,18.22,0.96,6.96
Hadera,2022,4,13,4,18.15,0.99,10.59
Hadera,2022,4,13,5,18.03,0.74,6.46
Hadera,2022,4,13,6,17.8,0.27,0.97
Hadera,2022,4,13,7,17.72,0.65,2.45
Hadera,2022,4,13,8,17.54,0.16,0.64
Hadera,2022,4,13,9,17.51,0.29,2
Hadera,2022,4,13,10,17.92,0.29,4.71
Hadera,2022,4,13,11,17.85,0.31,2.03
Hadera,2022,4,13,12,17.69,0.26,3.2
Hadera,2022,4,13,13,17.74,0.42,4.28
Hadera,2022,4,13,14,17.79,0.25,0.64
Hadera,2022,4,13,15,17.91,0.19,0.43
Hadera,2022,4,13,16,17.61,0.35,0.66
Hadera,2022,4,13,17,17.52,0.29,0.37
Hadera,2022,4,13,18,17.43,0.41,0.76
Hadera,2022,4,13,19,17.27,0.48,0.95
Hadera,2022,4,13,20,17.27,0.32,0.54
Hadera,2022,4,13,21,17.66,0.42,0.88
Hadera,2022,4,13,22,17.79,0.65,4.81
Hadera,2022,4,13,23,17.83,1.07,6.29
Hadera,2022,4,14,0,17.77,0.8,5.05
Hadera,2022,4,14,1,17.69,0.54,5.1
Hadera,2022,4,14,2,17.62,0.95,2.75
Hadera,2022,4,14,3,17.51,0.86,3.01
Hadera,2022,4,14,4,17.12,0.34,0.85
Hadera,2022,4,14,5,17.1,0.61,1.29
Hadera,2022,4,14,6,17.07,0.29,0.76
Hadera,2022,4,14,7,17.11,0.3,0.66
Hadera,2022,4,14,8,17.43,0.73,4.63
Hadera,2022,4,14,9,17.44,1.1,3.88
Hadera,2022,4,14,10,17.34,0.2,0.75
Hadera,2022,4,14,11,17.3,0.24,0.7
Hadera,2022,4,14,12,17.3,0.29,0.72
Hadera,2022,4,14,13,17.26,0.52,1
Hadera,2022,4,14,14,17.23,0.54,1.01
Hadera,2022,4,14,15,17.17,0.56,1.91
Hadera,2022,4,14,16,17.14,1.03,3.5
Hadera,2022,4,14,17,17.14,0.73,2.38
Hadera,2022,4,14,18,17.11,0.4,0.74
Hadera,2022,4,14,19,17.13,0.33,1.05
Hadera,2022,4,14,20,17.12,0.28,0.49
Hadera,2022,4,14,21,17.08,0.3,0.63
Hadera,2022,4,14,22,17.07,0.6,1.04
Hadera,2022,4,14,23,17.07,0.71,2.4
Hadera,2022,4,15,0,17.06,0.35,1.08
Hadera,2022,4,15,1,17.05,0.51,1.58
Hadera,2022,4,15,2,17.05,0.32,0.53
Hadera,2022,4,15,3,17.05,0.33,0.59
Hadera,2022,4,15,4,17.06,0.31,0.51
Hadera,2022,4,15,5,17.05,0.26,0.45
Hadera,2022,4,15,6,17.04,0.26,0.45
Hadera,2022,4,15,7,17.05,0.26,0.45
Hadera,2022,4,15,8,17.05,0.24,0.41
Hadera,2022,4,15,9,17.07,0.23,0.42
Hadera,2022,4,15,10,17.09,0.23,0.41
Hadera,2022,4,15,11,17.1,0.25,0.42
Hadera,2022,4,15,12,17.14,0.25,0.42
Hadera,2022,4,15,13,17.26,0.34,0.46
Hadera,2022,4,15,14,17.24,0.38,0.41
Hadera,2022,4,15,15,17.21,0.35,0.45
Hadera,2022,4,15,16,17.18,0.42,0.44
Hadera,2022,4,15,17,17.12,0.35,0.39
Hadera,2022,4,15,18,17.05,0.26,0.36
Hadera,2022,4,15,19,17,0.42,0.49
Hadera,2022,4,15,20,17,0.24,0.32
Hadera,2022,4,15,21,17.01,0.24,0.26
Hadera,2022,4,15,22,17,0.24,0.31
Hadera,2022,4,15,23,16.99,0.25,0.26
Hadera,2022,4,16,0,16.98,0.26,0.27
Hadera,2022,4,16,1,16.99,0.24,0.3
Hadera,2022,4,16,2,16.97,0.27,0.32
Hadera,2022,4,16,3,17.02,0.28,0.37
Hadera,2022,4,16,4,17.04,0.29,0.35
Hadera,2022,4,16,5,17.04,0.24,0.32
Hadera,2022,4,16,6,17.03,0.2,0.26
Hadera,2022,4,16,7,17.01,0.16,0.25
Hadera,2022,4,16,8,17.06,0.15,0.26
Hadera,2022,4,16,9,17.08,0.12,0.26
Hadera,2022,4,16,10,17.08,0.14,0.27
Hadera,2022,4,16,11,17.08,0.16,0.28
Hadera,2022,4,16,12,17.09,0.17,0.28
Hadera,2022,4,16,13,17.13,0.19,0.28
Hadera,2022,4,16,14,17.2,0.23,0.29
Hadera,2022,4,16,15,17.39,0.25,0.29
Hadera,2022,4,16,16,17.45,0.27,0.29
Hadera,2022,4,16,17,17.45,0.24,0.27
Hadera,2022,4,16,18,17.36,0.25,0.27
Hadera,2022,4,16,19,17.3,0.24,0.27
Hadera,2022,4,16,20,17.25,0.26,0.35
Hadera,2022,4,16,21,17.18,0.23,0.33
Hadera,2022,4,16,22,17.15,0.23,0.44
Hadera,2022,4,16,23,17.13,0.25,0.24
Hadera,2022,4,17,0,17.09,0.25,0.21
Hadera,2022,4,17,1,17.06,0.26,0.22
Hadera,2022,4,17,2,17.01,0.29,0.21
Hadera,2022,4,17,3,16.99,0.29,0.2
Hadera,2022,4,17,4,16.98,0.26,0.2
Hadera,2022,4,17,5,17.03,0.19,0.19
Hadera,2022,4,17,6,17.12,0.18,0.22
Hadera,2022,4,17,7,17.15,0.15,0.2
Hadera,2022,4,17,8,17.15,0.15,0.25
Hadera,2022,4,17,9,17.23,0.12,0.22
Hadera,2022,4,17,10,17.28,0.15,0.25
Hadera,2022,4,17,11,17.25,0.14,0.21
Hadera,2022,4,17,12,17.26,0.13,0.21
Hadera,2022,4,17,13,17.28,0.15,0.2
Hadera,2022,4,17,14,17.26,0.2,0.2
Hadera,2022,4,17,15,17.13,0.2,0.22
Hadera,2022,4,17,16,17.1,0.21,0.21
Hadera,2022,4,17,17,17.05,0.21,0.21
Hadera,2022,4,17,18,17.03,0.23,0.21
Hadera,2022,4,17,19,17.06,0.27,0.43
Hadera,2022,4,17,20,17.12,0.23,0.23
Hadera,2022,4,17,21,17.34,0.23,0.22
Hadera,2022,4,17,22,17.24,0.23,0.24
Hadera,2022,4,17,23,17.35,0.23,0.24
Hadera,2022,4,18,0,17.21,0.25,0.23
Hadera,2022,4,18,1,17.14,0.26,0.31
Hadera,2022,4,18,2,17.07,0.3,0.44
Hadera,2022,4,18,3,17.04,0.28,0.48
Hadera,2022,4,18,4,17.07,0.24,0.43
Hadera,2022,4,18,5,17.11,0.26,0.37
Hadera,2022,4,18,6,17.04,0.2,0.24
Hadera,2022,4,18,7,17.06,0.19,0.22
Hadera,2022,4,18,8,17.08,0.21,0.24
Hadera,2022,4,18,9,17.05,0.28,0.29
Hadera,2022,4,18,10,17.08,0.21,0.24
Hadera,2022,4,18,11,17.08,0.27,0.23
Hadera,2022,4,18,12,17.09,0.24,0.22
Hadera,2022,4,18,13,17.18,0.23,0.2
Hadera,2022,4,18,14,17.3,0.24,0.2
Hadera,2022,4,18,15,17.45,0.23,0.22
Hadera,2022,4,18,16,17.78,0.23,0.21
Hadera,2022,4,18,17,17.82,0.25,0.21
Hadera,2022,4,18,18,17.83,0.27,0.26
Hadera,2022,4,18,19,17.71,0.26,0.24
Hadera,2022,4,18,20,17.28,0.43,2.07
Hadera,2022,4,18,21,17.06,0.35,0.35
Hadera,2022,4,18,22,17.03,0.35,0.31
Hadera,2022,4,18,23,17.03,0.34,0.24
Hadera,2022,4,19,0,17.04,0.29,0.26
Hadera,2022,4,19,1,17.09,0.44,0.42
Hadera,2022,4,19,2,17.11,0.76,0.61
Hadera,2022,4,19,3,17.13,1.03,1.28
Hadera,2022,4,19,4,17.13,0.34,0.38
Hadera,2022,4,19,5,17.12,0.51,0.51
Hadera,2022,4,19,6,17.14,0.55,0.29
Hadera,2022,4,19,7,17.18,0.21,0.24
Hadera,2022,4,19,8,17.24,0.37,0.64
Hadera,2022,4,19,9,17.26,0.21,0.3
Hadera,2022,4,19,10,17.25,0.33,0.51
Hadera,2022,4,19,11,17.51,1.18,4.04
Hadera,2022,4,19,12,17.43,0.22,0.32
Hadera,2022,4,19,13,17.37,0.26,0.38
Hadera,2022,4,19,14,17.37,0.43,1.72
Hadera,2022,4,19,15,17.3,0.27,0.26
Hadera,2022,4,19,16,17.2,0.28,0.25
Hadera,2022,4,19,17,17.15,0.28,0.27
Hadera,2022,4,19,18,17.1,0.34,0.31
Hadera,2022,4,19,19,17.1,0.41,0.3
Hadera,2022,4,19,20,17.09,0.55,0.32
Hadera,2022,4,19,21,17.1,0.33,0.26
Hadera,2022,4,19,22,17.07,0.32,0.26
Hadera,2022,4,19,23,17.06,0.31,0.26
Hadera,2022,4,20,0,17.07,0.27,0.24
Hadera,2022,4,20,1,17.04,0.29,0.23
Hadera,2022,4,20,2,17,0.31,0.25
Hadera,2022,4,20,3,16.99,0.32,0.22
Hadera,2022,4,20,4,17.01,0.24,0.23
Hadera,2022,4,20,5,17.1,0.18,0.23
Hadera,2022,4,20,6,17.14,0.15,0.26
Hadera,2022,4,20,7,17.2,0.13,0.24
Hadera,2022,4,20,8,17.29,0.11,0.22
Hadera,2022,4,20,9,17.34,0.08,0.23
Hadera,2022,4,20,10,17.38,0.09,0.25
Hadera,2022,4,20,11,17.46,0.09,0.24
Hadera,2022,4,20,12,17.42,0.11,0.22
Hadera,2022,4,20,13,17.32,0.15,0.23
Hadera,2022,4,20,14,17.19,0.17,0.26
Hadera,2022,4,20,15,17.23,0.17,0.22
Hadera,2022,4,20,16,17.17,0.17,0.25
Hadera,2022,4,20,17,17.19,0.17,0.24
Hadera,2022,4,20,18,17.22,0.18,0.31
Hadera,2022,4,20,19,17.21,0.17,0.24
Hadera,2022,4,20,20,17.22,0.24,0.28
Hadera,2022,4,20,21,17.26,0.18,0.26
Hadera,2022,4,20,22,17.27,0.22,0.29
Hadera,2022,4,20,23,17.25,0.18,0.26
Hadera,2022,4,21,0,17.25,0.19,0.49
Hadera,2022,4,21,1,17.25,0.14,0.18
Hadera,2022,4,21,2,17.24,0.33,0.3
Hadera,2022,4,21,3,17.2,1.75,1.95
Hadera,2022,4,21,4,17.18,0.18,0.28
Hadera,2022,4,21,5,17.17,0.16,0.25
Hadera,2022,4,21,6,17.2,0.14,0.21
Hadera,2022,4,21,7,17.19,0.13,0.24
Hadera,2022,4,21,8,17.22,0.1,0.25
Hadera,2022,4,21,9,17.26,0.1,0.27
Hadera,2022,4,21,10,17.26,0.09,0.3
Hadera,2022,4,21,11,17.5,0.35,0.34
Hadera,2022,4,21,12,17.95,0.16,0.26
Hadera,2022,4,21,13,18.33,0.68,1
Hadera,2022,4,21,14,18.12,0.29,0.27
Hadera,2022,4,21,15,17.76,0.15,0.2
Hadera,2022,4,21,16,17.91,0.65,1.07
Hadera,2022,4,21,17,17.85,0.6,4.22
